1480895575529357315,search,1041,Shanghai,101.226.166.230,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=0,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=0 HTTP/1.1,,2014-05-04T06:39:55Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,2f3976c4-c8e4-48cb-803d-48aa8029ba27
1480895575529357316,search,1041,Shanghai,101.226.166.231,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=45,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=45 HTTP/1.1,,2014-05-04T06:39:55Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D%7Cuser_location%3A%22london%22&amp;query&amp;rows=15&amp;start=45,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,4a535eea-5f7b-40f1-b4ae-387eb7635987
1480895575529357317,search,1041,Zhengzhou,182.118.25.227,200,CN,CHN,China,Other,,34.6836,113.5325,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=45,09,GET /search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=45 HTTP/1.1,,2014-05-04T06:39:59Z,/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=45,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider,IE,9,f803ffe0-b74f-4cec-91cb-f5b340001338
1480895575529357318,search,1041,Zhengzhou,182.118.25.227,200,CN,CHN,China,Other,,34.6836,113.5325,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=30,09,GET /search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=30 HTTP/1.1,,2014-05-04T06:39:59Z,/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=30,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider,IE,9,a8a3e897-3187-4a21-bddb-2fc5761ac270
1480895575530405888,search,1041,Zhengzhou,182.118.25.228,200,CN,CHN,China,Other,,34.6836,113.5325,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22|user_followers_count:[%22300%22%20TO%20%22399%22]&amp;query,09,GET /search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22|user_followers_count:[%22300%22%20TO%20%22399%22]&amp;query HTTP/1.1,,2014-05-04T06:39:59Z,/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22|user_followers_count:[%22300%22%20TO%20%22399%22]&amp;query,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider,IE,9,f2e092fd-a545-4eaf-8a99-d48c080fcdf4
1480895575530405889,search,1041,Zhengzhou,182.118.25.230,200,CN,CHN,China,Other,,34.6836,113.5325,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=0,09,GET /search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=0 HTTP/1.1,,2014-05-04T06:40:00Z,/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider,IE,9,13275544-9219-43d2-99fe-4b0f36d5dddf
1480895575530405890,search,1041,Zhengzhou,182.118.25.229,200,CN,CHN,China,Other,,34.6836,113.5325,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=15,09,GET /search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=15 HTTP/1.1,,2014-05-04T06:40:01Z,/search/?collection=10000001&amp;fq=%7Cuser_location%3A%22istanbul%22&amp;query&amp;rows=15&amp;start=15,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider,IE,9,0400b22e-8c5f-43a7-9fb0-ff85810b1ba2
1480895575530405891,pig,1041,Hyderabad,122.175.18.128,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://www.cloudera.com/content/cloudera/en/products-and-services/cloudera-live.html,02,GET /pig/ HTTP/1.1,,2014-05-04T06:40:10Z,/pig/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36",Chrome,30,447b64e4-3208-4638-b5dc-e2461ca8ece8
1480895575530405892,search,1041,Shanghai,101.226.166.230,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D|user_followers_count:[%22100%22%20TO%20%22199%22]&amp;query,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D|user_followers_count:[%22100%22%20TO%20%22199%22]&amp;query HTTP/1.1,,2014-05-04T06:40:19Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%228000%22%20TO%20%228999%22%5D|user_followers_count:[%22100%22%20TO%20%22199%22]&amp;query,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,a7243c1a-76e4-43fc-8d0b-fcb25d23fbcd
1480895575530405893,search,1041,Shanghai,101.226.166.234,200,CN,CHN,China,Other,,31.0456,121.3997,GET,Windows 7,,HTTP/1.1,,http://demo.gethue.com/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22400%22%20TO%20%22499%22%5D&amp;query&amp;rows=15&amp;start=30,23,GET /search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22400%22%20TO%20%22499%22%5D&amp;query&amp;rows=15&amp;start=30 HTTP/1.1,,2014-05-04T06:40:19Z,/search/?collection=10000001&amp;fq=%7Cuser_statuses_count%3A%5B%229000%22%20TO%20%229999%22%5D%7Cuser_followers_count%3A%5B%22400%22%20TO%20%22499%22%5D&amp;query&amp;rows=15&amp;start=30,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1; 360Spider",Chrome,21,838f2d88-3b49-4345-b42f-176d0b2d4659
